Account_ID,Account_Number,Name,Account_Type,Balance,Fixed_Deposit,Recurring_Deposit,Loan_Amount,Interest_Rate,Branch,City,Country,Email,Phone_Number,Transaction_Type,Withdrawal,Deposit,Transaction_Date,Account_Open_Date,Notes,Possible,negative,Total_Balance,Loan_Status,Customer_Tenure,Account_Category,Interest_Per_Year,Zero_Balance_Flag,inconsistent_date
ACC103447,9935776821,Divya,FD,750733.0,28304,13940,1581807.0,10,Bangalore,New York,,divya@gmail.com,6511950540.0,Debit,-12555,129012,2023-04-21,2019-09-09,,False,True,792977.0,1,1320 days,High Balance,158180.7,0,False
ACC100599,8266573770,Fatima,Current,2620722.0,86796,36476,642739.0,12,Mumbai,Chennai,United States,fatima@gmail.com,2235474491.0,Debit,71347,133786,2023-04-23,2015-08-17,Check,False,False,2743994.0,1,2806 days,High Balance,77128.68,0,False
ACC101478,8141476603,Fatima,Savings,3570400.0,11693,4142,1415529.0,12,Bangalore,Chennai,India,fatima@gmail.com,864522666.0,Credit,-28171,130130,2023-04-23,2021-10-11,,False,True,3586235.0,1,559 days,High Balance,169863.47999999998,0,False
ACC101627,8005770618,Kavi,Current,4876109.0,39829,18419,511694.0,12,Bangalore,Chennai,,kavi@gmail.com,8513374372.0,Debit,55128,-11034,2023-04-23,2017-11-06,Remove,False,True,4934357.0,1,1994 days,High Balance,61403.28,0,False
ACC100161,8666936319,Arun,Savings,2417439.0,88835,31957,1261118.0,14,Bangalore,Dubai,United Arab Emirites,arun@gmail.com,0.0,Credit,128267,23233,2023-04-24,2023-12-23,,False,False,2538231.0,1,-243 days,High Balance,176556.52000000002,0,False
ACC100915,1717062002,Fatima,Current,1317089.0,11573,43334,0.0,8,Hyderabad,,United Arab Emirites,fatima@gmail.com,284471686.0,Credit,47225,198529,2023-04-25,2019-05-19,Temp,False,False,1371996.0,0,1437 days,High Balance,0.0,0,False
ACC102813,7988579229,Robert,Unknown,982739.0,32273,32684,1509144.0,12,Delhi,Delhi,India,robert@gmail.com,9401807811.0,Debit,41494,3413,2023-04-26,2023-01-03,,False,False,1047696.0,1,113 days,High Balance,181097.28,0,False
ACC100956,9308423915,Aisha,Current,4366540.0,34482,44156,278394.0,12,Bangalore,Dubai,United Arab Emirites,aisha@gmail.com,8393576334.0,Credit,-46945,22337,2023-04-29,2023-01-19,Remove,False,True,4445178.0,1,100 days,High Balance,33407.28,0,False
ACC103317,6556719986,John,Current,2417439.0,36487,44678,1754429.0,12,Bangalore,Dubai,,john@gmail.com,1293220077.0,Debit,158314,78775,2023-04-30,2022-10-03,,False,False,2498604.0,1,209 days,High Balance,210531.47999999998,0,False
ACC104616,5373955441,Arun,Current,4256758.0,25284,8843,809203.0,16,Hyderabad,,India,arun@gmail.com,1253552636.0,Credit,188896,79474,2023-05-01,2015-12-02,,False,False,4290885.0,1,2707 days,High Balance,129472.48,0,False
ACC102671,3160668849,Mani,Current,3381162.0,50206,45695,168509.0,10,Delhi,Delhi,United Arab Emirites,mani@gmail.com,1738164463.0,Debit,176784,150392,2023-05-01,2024-05-18,,False,False,3477063.0,1,-383 days,High Balance,16850.9,0,False
ACC103012,8690452949,Kumar,Savings,4642485.0,57621,12912,1468595.0,10,Mumbai,Chennai,United States,kumar@gmail.com,7288943685.0,Debit,-3086,21987,2023-05-02,2024-02-09,,False,True,4713018.0,1,-283 days,High Balance,146859.5,0,False
ACC102987,1673434608,Kavi,Current,1491297.0,69067,28100,1118390.0,10,Bangalore,Mumbai,United Arab Emirites,kavi@gmail.com,3590305737.0,Credit,141188,131792,2023-05-03,2019-11-10,Temp,False,False,1588464.0,1,1270 days,High Balance,111839.0,0,False
ACC104158,5750184720,Arun,Current,2225919.0,27072,28796,642730.0,8,Chennai,Dubai,,arun@gmail.com,4315602695.0,Debit,3972,111966,2023-05-04,2024-02-11,,False,False,2281787.0,1,-283 days,High Balance,51418.4,0,False
ACC100048,1078987338,Aisha,Current,66739.0,92201,38243,1880969.0,14,Bangalore,New York,,aisha@gmail.com,0.0,Debit,188009,157980,2023-05-04,2018-11-02,Check,False,False,197183.0,1,1644 days,Medium Balance,263335.66000000003,0,False
ACC100171,8284935169,Arun,RD,4342541.0,4886,45713,521147.0,16,Bangalore,New York,United States,arun@gmail.com,5825204936.0,Credit,122681,124379,2023-05-05,2024-08-09,,False,False,4393140.0,1,-462 days,High Balance,83383.52,0,False
ACC103525,5041972031,Priya,Savings,2417439.0,49977,44193,822006.0,12,Bangalore,Dubai,United States,priya@gmail.com,8483074388.0,Debit,92247,194028,2023-05-07,2018-09-02,Check,False,False,2511609.0,1,1708 days,High Balance,98640.72,0,False
ACC100474,6069590274,Kavi,Savings,1220008.0,67664,41886,351085.0,14,Delhi,Mumbai,United States,kavi@gmail.com,434658583.0,Debit,105546,-32667,2023-05-08,2019-07-29,Temp,False,True,1329558.0,1,1379 days,High Balance,49151.9,0,False
ACC102715,9001577483,Robert,FD,1272544.0,45154,41614,858440.0,10,Hyderabad,Chennai,United Arab Emirites,robert@gmail.com,4296974975.0,Debit,88757,100450,2023-05-09,2021-07-21,Remove,False,False,1359312.0,1,657 days,High Balance,85844.0,0,False
ACC102755,7395629936,Mani,RD,3793933.0,23133,16521,1293328.0,12,Mumbai,Delhi,United States,mani@gmail.com,3265090528.0,Credit,-1541,191476,2023-05-10,2023-05-27,Temp,False,True,3833587.0,1,-17 days,High Balance,155199.36,0,False
ACC104769,5097397320,Robert,Savings,1181086.0,24124,5675,568456.0,8,Hyderabad,Dubai,United States,robert@gmail.com,9573539250.0,Debit,-37210,189063,2023-05-12,2023-05-04,Temp,False,True,1210885.0,1,8 days,High Balance,45476.48,0,False
ACC104191,8766581574,Priya,FD,4746812.0,53151,35298,1946009.0,14,Mumbai,Mumbai,United Arab Emirites,priya@gmail.com,8039317095.0,Debit,49486,132284,2023-05-14,2020-05-16,Remove,False,False,4835261.0,1,1093 days,High Balance,272441.26,0,False
ACC104201,8437102384,Arun,Current,1315733.0,3737,28792,818686.0,10,Bangalore,Dubai,United Arab Emirites,arun@gmail.com,5801924972.0,Debit,161774,41054,2023-05-14,2024-11-19,Temp,False,False,1348262.0,1,-555 days,High Balance,81868.6,0,False
ACC101555,6389357590,Priya,Savings,3053940.0,48698,45379,805880.0,14,Hyderabad,Chennai,United States,priya@gmail.com,3433748472.0,Debit,76934,78529,2023-05-15,2016-10-16,,False,False,3148017.0,1,2402 days,High Balance,112823.20000000001,0,False
ACC100216,6818514845,Kumar,Savings,2316304.0,14327,48344,300435.0,10,Mumbai,,India,kumar@gmail.com,4539568965.0,Credit,108477,198141,2023-05-15,2018-04-07,Check,False,False,2378975.0,1,1864 days,High Balance,30043.5,0,False
ACC102388,3968149544,Fatima,Current,1969818.0,19994,12236,1781582.0,16,Mumbai,Delhi,India,fatima@gmail.com,9315106651.0,Credit,194039,132272,2023-05-16,2015-01-29,Check,False,False,2002048.0,1,3029 days,High Balance,285053.12,0,False
ACC100814,2178025229,Kavi,Current,4634078.0,55427,27649,1397912.0,16,Bangalore,,India,kavi@gmail.com,617538979.0,Debit,188143,162521,2023-05-18,2019-02-26,Check,False,False,4717154.0,1,1542 days,High Balance,223665.92,0,False
ACC101315,8142968843,Priya,Savings,677145.0,2256,12101,1498121.0,8,Mumbai,Dubai,India,priya@gmail.com,986782915.0,Credit,-22321,3883,2023-05-20,2017-03-25,,False,True,691502.0,1,2247 days,High Balance,119849.68000000001,0,False
AC-101603,7942996828,Divya,Unknown,869846.0,2539,36386,1426993.0,10,Bangalore,New York,United Arab Emirites,divya@gmail.com,4371293954.0,Debit,-5640,-39833,2023-05-21,2022-11-11,Check,False,True,908771.0,1,191 days,High Balance,142699.30000000002,0,False
ACC101159,2697333459,Arun,RD,4489083.0,3750,11881,0.0,10,Mumbai,New York,India,arun@gmail.com,3180759645.0,Credit,108945,104630,2023-05-23,2016-01-19,Remove,False,False,4504714.0,0,2681 days,High Balance,0.0,0,False
ACC103738,7405371329,John,FD,3933978.0,75253,16376,230455.0,8,Hyderabad,Mumbai,India,john@gmail.com,1929498288.0,Debit,185588,171504,2023-05-24,2022-09-22,Check,False,False,4025607.0,1,244 days,High Balance,18436.4,0,False
ACC101371,6508947605,Aisha,Current,2930476.0,13573,28698,566602.0,16,Chennai,,India,aisha@gmail.com,8029845787.0,Debit,-22059,82488,2023-05-24,2022-06-13,Temp,False,True,2972747.0,1,345 days,High Balance,90656.32,0,False
ACC104267,8838119274,John,Savings,2417439.0,84645,49478,626568.0,16,Hyderabad,,United Arab Emirites,john@gmail.com,9409352509.0,Debit,112625,-5238,2023-05-29,2015-03-30,,False,True,2551562.0,1,2982 days,High Balance,100250.88,0,False
ACC101519,5325494847,Mani,FD,3963155.0,55402,24353,926672.0,10,Mumbai,Chennai,United Arab Emirites,mani@gmail.com,4887867581.0,Credit,13845,22934,2023-05-29,2015-10-05,Remove,False,False,4042910.0,1,2793 days,High Balance,92667.20000000001,0,False
ACC103650,3485635856,Kumar,Savings,2686968.0,79278,40709,222825.0,12,Mumbai,Dubai,United Arab Emirites,kumar@gmail.com,0.0,Credit,96812,118926,2023-06-08,2024-10-26,Check,False,False,2806955.0,1,-506 days,High Balance,26739.0,0,False
ACC101366,5868843151,Kavi,Unknown,755823.0,83117,31289,964799.0,12,Bangalore,Chennai,United Arab Emirites,kavi@gmail.com,9143297682.0,Credit,174136,22406,2023-06-08,2020-03-18,,False,False,870229.0,1,1177 days,High Balance,115775.87999999999,0,False
ACC102100,2116570646,Robert,FD,3886827.0,20187,25181,360600.0,8,Mumbai,Chennai,India,robert@gmail.com,2038555414.0,Debit,52922,162108,2023-06-09,2018-08-07,Temp,False,False,3932195.0,1,1767 days,High Balance,28848.0,0,False
ACC103850,6496976214,Kumar,Current,934678.0,68978,49608,1775430.0,12,Mumbai,,India,kumar@gmail.com,6220520777.0,Debit,154805,148285,2023-06-11,2020-08-14,Check,False,False,1053264.0,1,1031 days,High Balance,213051.6,0,False
ACC102581,8205609314,Priya,Current,4985280.0,99948,2294,297442.0,16,Hyderabad,New York,United Arab Emirites,priya@gmail.com,5739280916.0,Debit,149023,146561,2023-06-11,2024-06-10,,False,False,5087522.0,1,-365 days,High Balance,47590.72,0,False
ACC104476,1039491523,Aisha,FD,4960158.0,64055,48387,1650317.0,14,Delhi,Mumbai,,aisha@gmail.com,0.0,Credit,171699,-19060,2023-06-12,2018-07-22,,False,True,5072600.0,1,1786 days,High Balance,231044.38000000003,0,False
ACC102598,3739373024,Robert,FD,2417439.0,25500,16105,1447264.0,16,Hyderabad,New York,India,robert@gmail.com,9281168505.0,Credit,-4678,158406,2023-06-13,2023-01-25,,False,True,2459044.0,1,139 days,High Balance,231562.24,0,False
ACC102489,5745361866,John,RD,2035542.0,89750,46972,19466.0,10,Bangalore,Chennai,United States,john@gmail.com,5515581848.0,Debit,196671,53397,2023-06-13,2019-04-06,,False,False,2172264.0,1,1529 days,High Balance,1946.6000000000001,0,False
ACC103578,3535355915,Kumar,Savings,289078.0,8634,19011,1294697.0,14,Mumbai,,United Arab Emirites,kumar@gmail.com,4514020085.0,Debit,45895,159185,2023-06-14,2015-12-07,Check,False,False,316723.0,1,2746 days,High Balance,181257.58000000002,0,False
ACC101696,5560528220,Fatima,Savings,1570529.0,65876,43337,1099818.0,14,Bangalore,New York,India,fatima@gmail.com,8861681662.0,Credit,-45545,-9541,2023-06-15,2020-05-31,,False,True,1679742.0,1,1110 days,High Balance,153974.52000000002,0,False
ACC104995,1905811747,Divya,RD,4254142.0,26651,4944,556284.0,16,Chennai,Dubai,India,divya@gmail.com,1322206462.0,Credit,176191,103276,2023-06-16,2023-10-26,Temp,False,False,4285737.0,1,-132 days,High Balance,89005.44,0,False
ACC102457,3199660042,Mani,FD,699824.0,12225,344,435257.0,14,Mumbai,New York,United States,mani@gmail.com,2614166227.0,Debit,-7511,72609,2023-06-17,2022-01-15,,False,True,712393.0,1,518 days,High Balance,60935.98,0,False
ACC102925,4844260106,Mani,FD,4014790.0,51756,37986,1916343.0,8,Bangalore,Mumbai,India,mani@gmail.com,4288170467.0,Credit,76016,175974,2023-06-19,2015-11-29,Remove,False,False,4104532.0,1,2759 days,High Balance,153307.44,0,False
ACC100097,8483327892,Kumar,FD,4690319.0,25498,11329,1802287.0,12,Bangalore,Dubai,United States,kumar@gmail.com,3359995081.0,Credit,45081,72721,2023-06-19,2022-03-19,,False,False,4727146.0,1,457 days,High Balance,216274.44,0,False
ACC101544,1564931761,Arun,FD,670995.0,67825,11354,714801.0,14,Hyderabad,Mumbai,United States,arun@gmail.com,678727253.0,Debit,-34910,-14890,2023-06-21,2022-07-24,,False,True,750174.0,1,332 days,High Balance,100072.14000000001,0,False
ACC103433,2877178480,Robert,Savings,2417439.0,20328,27694,0.0,16,Mumbai,Dubai,United Arab Emirites,robert@gmail.com,870649731.0,Debit,-29568,108895,2023-06-22,2019-04-18,,False,True,2465461.0,0,1526 days,High Balance,0.0,0,False
ACC101835,8414894598,Kumar,Savings,891823.0,15027,30335,1064362.0,12,Mumbai,Chennai,India,kumar@gmail.com,8551684440.0,Credit,100754,195820,2023-06-23,2016-02-19,,False,False,937185.0,1,2681 days,High Balance,127723.44,0,False
AC-101713,4445013179,Robert,Savings,2417439.0,36496,5294,111789.0,12,Chennai,Delhi,India,robert@gmail.com,9424385910.0,Credit,-15875,-49918,2023-06-24,2024-02-15,Temp,False,True,2459229.0,1,-236 days,High Balance,13414.68,0,False
ACC102167,9147066111,Aisha,FD,4252329.0,25875,30552,1961520.0,16,Mumbai,,United Arab Emirites,aisha@gmail.com,9536115826.0,Debit,-6791,-47108,2023-06-27,2016-06-20,Check,False,True,4308756.0,1,2563 days,High Balance,313843.2,0,False
ACC103878,5137932123,Robert,Current,3781755.0,68715,21573,848690.0,10,Mumbai,New York,,robert@gmail.com,0.0,Credit,130396,161171,2023-06-29,2022-02-19,Check,False,False,3872043.0,1,495 days,High Balance,84869.0,0,False
ACC103966,5237073026,Aisha,FD,2417439.0,49903,23075,325242.0,16,Bangalore,Delhi,United States,aisha@gmail.com,2641531213.0,Credit,79850,88963,2023-06-29,2020-07-11,,False,False,2490417.0,1,1083 days,High Balance,52038.72,0,False
ACC101818,8784018921,Fatima,RD,2417439.0,37422,13218,1420156.0,12,Hyderabad,Mumbai,,fatima@gmail.com,223780050.0,Debit,124604,88937,2023-07-02,2022-09-29,Check,False,False,2468079.0,1,276 days,High Balance,170418.72,0,False
ACC103416,1827183895,Robert,Current,125572.0,48556,3201,291235.0,16,Bangalore,Dubai,,robert@gmail.com,528076678.0,Credit,-9132,-16170,2023-07-02,2016-03-07,Check,False,True,177329.0,1,2673 days,Medium Balance,46597.6,0,False
ACC103868,3676664984,Mani,Current,4341488.0,53730,37519,933348.0,10,Delhi,Chennai,India,mani@gmail.com,4841250541.0,Credit,-49801,136802,2023-07-04,2023-04-10,,False,True,4432737.0,1,85 days,High Balance,93334.8,0,False
ACC102301,3966904526,Kumar,FD,4373655.0,60039,39713,334967.0,12,Delhi,Chennai,,kumar@gmail.com,5912408920.0,Credit,-22967,61479,2023-07-04,2016-11-09,,False,True,4473407.0,1,2428 days,High Balance,40196.04,0,False
ACC101476,8946582938,Kavi,FD,3082902.0,12324,27445,983813.0,14,Chennai,Chennai,United States,kavi@gmail.com,2023783608.0,Credit,91335,133214,2023-07-05,2022-08-29,Temp,False,False,3122671.0,1,310 days,High Balance,137733.82,0,False
ACC104741,6323714561,Kavi,RD,591648.0,68687,16050,1042564.0,10,Delhi,Mumbai,India,kavi@gmail.com,5608680523.0,Debit,-18724,-43205,2023-07-06,2022-04-23,,False,True,676385.0,1,439 days,High Balance,104256.40000000001,0,False
ACC102566,9491742605,Kumar,Current,2417439.0,13088,40082,1871383.0,14,Delhi,New York,United Arab Emirites,kumar@gmail.com,2390916708.0,Debit,65298,13924,2023-07-17,2024-05-15,,False,False,2470609.0,1,-303 days,High Balance,261993.62000000002,0,False
ACC104490,8803128729,Arun,Current,638120.0,2187,5613,0.0,10,Hyderabad,Delhi,India,arun@gmail.com,7559799141.0,Debit,1431,117467,2023-07-20,2020-01-05,,False,False,645920.0,0,1292 days,High Balance,0.0,0,False
ACC100221,1292526039,Aisha,RD,675571.0,84101,26025,818282.0,12,Hyderabad,New York,United Arab Emirites,aisha@gmail.com,6626089546.0,Debit,159617,-22157,2023-07-22,2016-04-24,Remove,False,True,785697.0,1,2645 days,High Balance,98193.84,0,False
ACC101551,8206654072,Arun,Savings,2417439.0,73042,10219,104291.0,16,Hyderabad,Delhi,United Arab Emirites,arun@gmail.com,2196507804.0,Debit,191821,30739,2023-07-23,2016-09-07,,False,False,2500700.0,1,2510 days,High Balance,16686.56,0,False
ACC100851,5135351868,Divya,Savings,3686536.0,5702,13027,531632.0,16,Mumbai,Dubai,United States,divya@gmail.com,126564362.0,Credit,7202,50086,2023-07-24,2023-03-29,Remove,False,False,3705265.0,1,117 days,High Balance,85061.12,0,False
ACC102901,4179143909,Mani,Current,1143911.0,18171,11288,542052.0,8,Chennai,Chennai,United States,mani@gmail.com,8663067808.0,Debit,76299,22883,2023-07-24,2021-01-03,Check,False,False,1173370.0,1,932 days,High Balance,43364.16,0,False
ACC100846,4573040472,John,Unknown,2411410.0,61816,26866,0.0,8,Delhi,,United Arab Emirites,john@gmail.com,9568541170.0,Debit,88480,85225,2023-07-27,2015-06-04,Check,False,False,2500092.0,0,2975 days,High Balance,0.0,0,False
ACC102348,5380732929,Robert,FD,288472.0,46747,40411,1837606.0,8,Mumbai,Chennai,United Arab Emirites,robert@gmail.com,7751893408.0,Debit,67659,183565,2023-07-28,2018-04-24,,False,False,375630.0,1,1921 days,High Balance,147008.48,0,False
ACC100492,6612638718,Mani,Current,381838.0,69963,46244,1841608.0,16,Bangalore,Delhi,India,mani@gmail.com,9235290088.0,Debit,108964,164351,2023-07-28,2017-06-05,Temp,False,False,498045.0,1,2244 days,High Balance,294657.28,0,False
AC-100080,8813356661,Kumar,FD,1856039.0,52249,37384,556956.0,14,Mumbai,,United Arab Emirites,kumar@gmail.com,8977094317.0,Debit,94745,157738,2023-07-29,2023-11-13,,False,False,1945672.0,1,-107 days,High Balance,77973.84000000001,0,False
ACC100898,1978026478,Priya,FD,3528827.0,16860,5283,918415.0,8,Hyderabad,Chennai,,priya@gmail.com,8531692223.0,Credit,146867,101944,2023-07-30,2018-01-13,,False,False,3550970.0,1,2024 days,High Balance,73473.2,0,False
ACC102182,2876102948,Aisha,Savings,3828482.0,574,1101,1887129.0,10,Chennai,Mumbai,India,aisha@gmail.com,2896053524.0,Credit,144010,9970,2023-08-01,2017-04-16,,False,False,3830157.0,1,2298 days,High Balance,188712.90000000002,0,False
ACC103969,6944247018,Fatima,Current,1635772.0,90440,46502,1499887.0,14,Hyderabad,Dubai,,fatima@gmail.com,7915763024.0,Debit,79146,60035,2023-08-04,2019-11-10,,False,False,1772714.0,1,1363 days,High Balance,209984.18000000002,0,False
ACC102110,7776111235,Kavi,RD,3563685.0,992,38540,0.0,8,Chennai,Chennai,United Arab Emirites,kavi@gmail.com,4857856551.0,Credit,132213,140318,2023-08-08,2022-08-25,,False,False,3603217.0,0,348 days,High Balance,0.0,0,False
ACC101678,3466959946,Kumar,Unknown,2417439.0,50618,49140,207768.0,12,Delhi,Mumbai,United Arab Emirites,kumar@gmail.com,8425712614.0,Debit,-17455,156947,2023-08-09,2017-04-09,,False,True,2517197.0,1,2313 days,High Balance,24932.16,0,False
ACC101690,7501883073,Arun,Savings,4840056.0,92151,11427,280951.0,12,Bangalore,Chennai,United States,arun@gmail.com,4087022460.0,Credit,143273,155809,2023-08-15,2023-04-18,,False,False,4943634.0,1,119 days,High Balance,33714.119999999995,0,False
ACC102696,3418586276,Robert,Current,2417439.0,32420,17544,625915.0,8,Delhi,Mumbai,,robert@gmail.com,6625214333.0,Debit,127348,-14619,2023-08-16,2019-04-02,Remove,False,True,2467403.0,1,1597 days,High Balance,50073.200000000004,0,False
ACC103509,2767879636,Robert,Savings,11602.0,13132,2026,324381.0,16,Mumbai,Delhi,India,robert@gmail.com,3782352826.0,Credit,114867,55210,2023-08-17,2023-09-24,Check,False,False,26760.0,1,-38 days,Low Balance,51900.96,0,False
ACC103600,4351082225,John,FD,4558339.0,22021,8419,1256200.0,10,Delhi,New York,India,john@gmail.com,4201602007.0,Debit,40344,60916,2023-08-17,2021-03-21,,False,False,4588779.0,1,879 days,High Balance,125620.0,0,False
ACC100700,9505418533,Aisha,Current,2531517.0,96490,25407,742249.0,8,Hyderabad,Dubai,,aisha@gmail.com,1410416716.0,Credit,185222,-41537,2023-08-18,2018-06-12,,False,True,2653414.0,1,1893 days,High Balance,59379.92,0,False
ACC100875,3576298430,Kumar,Current,27700.0,67035,27539,257361.0,16,Bangalore,Delhi,,kumar@gmail.com,2777077186.0,Debit,10178,35062,2023-08-20,2016-03-23,Check,False,False,122274.0,1,2706 days,Low Balance,41177.76,0,False
ACC101554,3347788119,John,Savings,4613638.0,9704,44862,1324129.0,8,Mumbai,Delhi,India,john@gmail.com,189624092.0,Credit,66443,146234,2023-08-22,2017-07-07,Remove,False,False,4668204.0,1,2237 days,High Balance,105930.32,0,False
ACC101093,8761345886,Priya,Current,3684419.0,39826,19328,1510896.0,14,Chennai,Mumbai,United States,priya@gmail.com,4511540241.0,Debit,171507,190406,2023-08-27,2017-07-05,Check,False,False,3743573.0,1,2244 days,High Balance,211525.44000000003,0,False
AC-102295,5600013612,Kumar,Unknown,2538867.0,24549,33172,831170.0,16,Hyderabad,Chennai,United States,kumar@gmail.com,6969581055.0,Debit,-41019,75084,2023-08-29,2017-01-22,,False,True,2596588.0,1,2410 days,High Balance,132987.2,0,False
ACC104560,2833717060,Fatima,Savings,3247713.0,86019,29574,1721848.0,10,Mumbai,Delhi,United States,fatima@gmail.com,2945042879.0,Credit,99932,18934,2023-09-01,2021-10-09,,False,False,3363306.0,1,692 days,High Balance,172184.80000000002,0,False
